t_amount,balance,l_amount,duration,payments,status
249.8,64577.8,91632,12,7636.0,A
109.2,25551.1,47016,12,3918.0,A
205.0,21474.6,95400,36,2650.0,A
213.5,32161.1,212400,36,5900.0,A
234.4,41144.7,65184,12,5432.0,A
129.9,41927.6,11736,24,489.0,A
117.3,36700.5,36684,12,3057.0,A
14.6,42340.6,51696,24,2154.0,A
30.0,42516.3,464520,60,7742.0,B
14.6,41130.1,65184,12,5432.0,A
14.6,20902.5,24312,12,2026.0,A
257.7,42546.3,464520,60,7742.0,B
314.8,59965.5,55368,24,2307.0,A
227.7,37843.4,76908,12,6409.0,B
137.5,30659.2,121896,24,5079.0,A
146.6,25096.9,21924,36,609.0,A
50.5,30333.5,75624,24,3151.0,B
235.6,93812.6,104712,24,4363.0,A
361.4,55275.4,120888,36,3358.0,A
105.1,52728.1,41904,12,3492.0,A
244.3,64494.1,76416,24,3184.0,A
153.9,42941.7,39576,12,3298.0,A
62.3,37434.3,126600,24,5275.0,A
17352.0,4122.6,95400,36,2650.0,A
30.0,4092.6,95400,36,2650.0,A
143.4,13483.2,23052,12,1921.0,A
30.0,81693.5,154416,48,3217.0,A
37197.0,85584.7,108144,36,3004.0,A
54.7,30388.1,75624,24,3151.0,B
306.1,51574.6,23628,12,1969.0,A
14.6,93798.0,104712,24,4363.0,A
14.6,39291.2,105804,36,2939.0,A
14.6,92927.2,83016,12,6918.0,A
22.1,17703.1,15420,12,1285.0,A
235.0,73803.0,82896,12,6908.0,A
89.5,28040.5,78936,12,6578.0,A
127.5,27427.5,165960,36,4610.0,A
14.6,39356.2,24516,12,2043.0,A
192.4,26688.4,174744,24,7281.0,B
256.6,103188.0,74688,12,6224.0,A
23.9,43217.0,7656,24,319.0,A
214.1,53495.9,208320,48,4340.0,A
105.6,35035.8,127080,60,2118.0,A
127.9,57907.0,87840,24,3660.0,A
202.5,60197.1,224604,36,6239.0,A
14.6,43554.1,174744,24,7281.0,B
14.6,26673.8,174744,24,7281.0,B
14.6,40548.9,111384,24,4641.0,A
59.2,42658.2,208128,48,4336.0,B
46.2,36613.2,299088,36,8308.0,B
14.6,56936.4,55368,24,2307.0,A
3300.0,56951.0,55368,24,2307.0,A
109.6,35517.7,149040,48,3105.0,A
14.6,25082.3,21924,36,609.0,A
151.8,20917.1,24312,12,2026.0,A
14.6,27412.9,165960,36,4610.0,A
14.6,30342.3,143904,24,5996.0,A
20583.0,73523.0,41904,12,3492.0,A
22076.0,51447.0,41904,12,3492.0,A
14.6,51432.4,41904,12,3492.0,A
281.2,39370.8,24516,12,2043.0,A
270.1,92941.8,83016,12,6918.0,A
314.9,55028.3,79608,24,3317.0,A
83.6,28748.6,300204,36,8339.0,A
243.2,43568.7,174744,24,7281.0,B
94.1,30356.9,143904,24,5996.0,A
159.9,45289.5,80952,24,3373.0,A
211.9,52940.0,41904,12,3492.0,A
81.0,25122.5,63312,48,1319.0,A
215.7,42355.2,51696,24,2154.0,A
179.4,43121.1,39576,12,3298.0,A
139.8,34930.2,127080,60,2118.0,A
285.5,60251.0,55368,24,2307.0,A
228.5,40563.5,111384,24,4641.0,A
14.6,55013.7,79608,24,3317.0,A
9000.0,28828.8,76908,12,6409.0,B
14.6,37828.8,76908,12,6409.0,B
142.2,43193.1,7656,24,319.0,A
377.7,103566.0,74688,12,6224.0,A
176.4,57779.1,87840,24,3660.0,A
14.6,19216.8,52788,12,4399.0,A
12.1,29035.1,131292,36,3647.0,A
54.9,61780.8,115992,36,3222.0,A
180.7,85765.4,108144,36,3004.0,A
254.8,60847.9,274740,60,4579.0,A
183.9,81723.5,154416,48,3217.0,A
120.1,32138.7,69360,48,1445.0,A
159.9,45289.5,80952,24,3373.0,A
95.3,19231.4,52788,12,4399.0,A
128.0,44244.0,31248,12,2604.0,A
14.6,13468.6,23052,12,1921.0,A
42922.0,85438.3,464520,60,7742.0,B
200.0,200.0,14628,12,1219.0,A
36700.0,66866.1,74688,12,6224.0,A
8400.0,77038.3,464520,60,7742.0,B
31304.0,124231.0,83016,12,6918.0,A
15700.0,108531.0,83016,12,6918.0,A
11651.0,17177.8,76908,12,6409.0,B
3014.0,29117.1,212400,36,5900.0,A
10900.0,11600.0,192744,36,5354.0,A
4500.0,14716.8,52788,12,4399.0,A
7800.0,56777.8,91632,12,7636.0,A
2900.0,26217.1,212400,36,5900.0,A
9000.0,72693.5,154416,48,3217.0,A
3900.0,53036.4,55368,24,2307.0,A
7400.0,35721.1,39576,12,3298.0,A
600.0,600.0,93888,36,2608.0,A
1100.0,1100.0,80340,12,6695.0,A
4700.0,24048.6,300204,36,8339.0,A
26040.0,79535.9,208320,48,4340.0,A
956.0,26456.9,165960,36,4610.0,A
7618.0,22334.8,52788,12,4399.0,A
11855.0,43993.7,69360,48,1445.0,A
38098.0,123863.0,108144,36,3004.0,A
57900.0,65963.4,108144,36,3004.0,A
800.0,800.0,36396,12,3033.0,A
18300.0,38477.8,91632,12,7636.0,A
3400.0,41889.5,80952,24,3373.0,A
10979.0,41321.3,143904,24,5996.0,A
4654.0,46778.4,41904,12,3492.0,A
3114.0,10354.6,23052,12,1921.0,A
22600.0,51203.0,82896,12,6908.0,A
40954.0,71267.2,299088,36,8308.0,B
17632.0,56923.2,105804,36,2939.0,A
6327.0,102204.0,83016,12,6918.0,A
29100.0,45535.9,208320,48,4340.0,A
700.0,700.0,77640,12,6470.0,A
12866.0,82122.4,55368,24,2307.0,A
12368.0,49068.5,36684,12,3057.0,A
14493.0,39575.3,21924,36,609.0,A
29171.0,55627.9,165960,36,4610.0,A
7936.0,39743.8,127080,60,2118.0,A
66.0,47679.8,127080,60,2118.0,A
5500.0,16224.0,87816,12,7318.0,A
3189.0,7165.6,23052,12,1921.0,A
41445.0,92648.0,82896,12,6908.0,A
37500.0,64704.2,83016,12,6918.0,A
8110.0,35444.1,174744,24,7281.0,B
2070.0,33374.1,174744,24,7281.0,B
4166.0,29288.5,63312,48,1319.0,A
5300.0,34443.8,127080,60,2118.0,A
8400.0,22431.6,51696,24,2154.0,A
21882.0,50917.1,131292,36,3647.0,A
41307.0,42107.0,36396,12,3033.0,A
2800.0,79322.4,55368,24,2307.0,A
34202.0,35102.0,205200,36,5700.0,A
600.0,38975.3,21924,36,609.0,A
35840.0,91115.4,120888,36,3358.0,A
471.0,33972.8,127080,60,2118.0,A
2607.0,19727.8,52788,12,4399.0,A
1800.0,22702.5,24312,12,2026.0,A
12400.0,39174.6,23628,12,1969.0,A
18631.0,54148.7,149040,48,3105.0,A
6024.0,10116.6,95400,36,2650.0,A
4146.0,89652.0,104712,24,4363.0,A
15649.0,16249.0,93888,36,2608.0,A
18910.0,42958.6,300204,36,8339.0,A
506.0,19221.8,52788,12,4399.0,A
1600.0,20831.6,51696,24,2154.0,A
5100.0,36030.1,65184,12,5432.0,A
2100.0,32756.5,24312,12,2026.0,A
21400.0,43094.1,76416,24,3184.0,A
3532.0,52530.8,91632,12,7636.0,A
2100.0,29287.2,24516,12,2043.0,A
5900.0,29202.0,205200,36,5700.0,A
7611.0,33751.5,78936,12,6578.0,A
6262.0,32713.3,21924,36,609.0,A
3200.0,42089.5,80952,24,3373.0,A
6400.0,34921.3,143904,24,5996.0,A
15200.0,42707.0,87840,24,3660.0,A
32594.0,68624.1,65184,12,5432.0,A
5200.0,12639.8,174744,24,7281.0,B
20236.0,62125.5,80952,24,3373.0,A
800.0,34121.3,143904,24,5996.0,A
2400.0,31251.7,79608,24,3317.0,A
1700.0,32272.8,127080,60,2118.0,A
13875.0,20665.6,23052,12,1921.0,A
37346.0,104212.0,74688,12,6224.0,A
12449.0,42321.3,464520,60,7742.0,B
9254.0,26957.1,15420,12,1285.0,A
11300.0,40816.1,47016,12,3918.0,A
8500.0,18616.6,95400,36,2650.0,A
36700.0,66391.9,274740,60,4579.0,A
19106.0,62200.1,76416,24,3184.0,A
6994.0,49929.2,105804,36,2939.0,A
20612.0,21312.0,74736,36,2076.0,A
19903.0,20951.2,24516,12,2043.0,A
11567.0,40854.2,24516,12,2043.0,A
1017.0,32357.1,174744,24,7281.0,B
733.0,32923.9,111384,24,4641.0,A
7413.0,38072.3,121896,24,5079.0,A
2687.0,31434.3,143904,24,5996.0,A
3300.0,22521.8,52788,12,4399.0,A
262.0,20403.6,23052,12,1921.0,A
39757.0,60588.6,51696,24,2154.0,A
21804.0,22704.0,38148,12,3179.0,A
9499.0,41992.9,274740,60,4579.0,A
32928.0,75035.0,36396,12,3033.0,A
573.0,56944.2,83016,12,6918.0,A
38412.0,71143.9,165960,36,4610.0,A
21959.0,64666.0,87840,24,3660.0,A
21689.0,82277.6,51696,24,2154.0,A
49388.0,98608.9,111384,24,4641.0,A
16297.0,49220.9,111384,24,4641.0,A
49887.0,76575.1,75624,24,3151.0,B
16200.0,45580.8,115992,36,3222.0,A
2200.0,16416.6,95400,36,2650.0,A
2200.0,30513.3,21924,36,609.0,A
2400.0,29957.1,174744,24,7281.0,B
24100.0,52522.4,55368,24,2307.0,A
3400.0,40643.4,41904,12,3492.0,A
8500.0,33821.3,464520,60,7742.0,B
11000.0,32993.7,69360,48,1445.0,A
44959.0,62136.8,76908,12,6409.0,B
4200.0,22017.1,212400,36,5900.0,A
15661.0,61241.8,115992,36,3222.0,A
3400.0,74348.0,104712,24,4363.0,A
4300.0,45629.2,105804,36,2939.0,A
34800.0,63808.9,111384,24,4641.0,A
2100.0,27188.5,63312,48,1319.0,A
12758.0,58385.9,165960,36,4610.0,A
18600.0,47363.4,108144,36,3004.0,A
13800.0,40716.5,154416,48,3217.0,A
49200.0,67268.4,120888,36,3358.0,A
22100.0,52248.0,104712,24,4363.0,A
13145.0,48980.5,80952,24,3373.0,A
13145.0,49180.5,80952,24,3373.0,A
25353.0,116468.0,120888,36,3358.0,A
2000.0,74000.7,79608,24,3317.0,A
22200.0,46882.3,126600,24,5275.0,A
13400.0,40748.7,149040,48,3105.0,A
4000.0,25957.1,174744,24,7281.0,B
16600.0,45748.0,96396,12,8033.0,B
2100.0,27955.0,117024,24,4876.0,A
2900.0,28534.3,143904,24,5996.0,A
34272.0,126003.0,76908,12,6409.0,B
52200.0,73802.8,76908,12,6409.0,B
5600.0,63024.1,65184,12,5432.0,A
19400.0,44592.6,11736,24,489.0,A
200.0,200.0,87360,24,3640.0,A
11400.0,11600.0,323472,48,6739.0,A
12000.0,20272.8,127080,60,2118.0,A
24314.0,106592.0,51696,24,2154.0,A
53100.0,53491.6,51696,24,2154.0,A
600.0,26357.1,15420,12,1285.0,A
3900.0,28856.5,24312,12,2026.0,A
45158.0,92521.4,108144,36,3004.0,A
37000.0,60632.1,224604,36,6239.0,A
25406.0,96673.2,299088,36,8308.0,B
14900.0,35781.0,173808,24,7242.0,A
9900.0,30743.4,41904,12,3492.0,A
3480.0,19041.8,52788,12,4399.0,A
18000.0,45024.1,65184,12,5432.0,A
60600.0,47523.4,108144,36,3004.0,A
15602.0,108123.0,108144,36,3004.0,A
44788.0,65739.2,24516,12,2043.0,A
8900.0,9239.8,174744,24,7281.0,B
4250.0,48272.4,55368,24,2307.0,A
1100.0,1100.0,97632,12,8136.0,A
38578.0,77752.6,23628,12,1969.0,A
21600.0,45668.4,120888,36,3358.0,A
8400.0,106875.0,24516,12,2043.0,A
49536.0,115275.0,24516,12,2043.0,A
59200.0,47675.2,24516,12,2043.0,A
28883.0,64604.1,39576,12,3298.0,A
24100.0,49702.8,76908,12,6409.0,B
840.0,18201.8,52788,12,4399.0,A
6100.0,50844.2,83016,12,6918.0,A
900.0,20412.0,74736,36,2076.0,A
6227.0,70035.9,111384,24,4641.0,A
10300.0,38680.5,80952,24,3373.0,A
10300.0,38880.5,80952,24,3373.0,A
21700.0,42635.0,7656,24,319.0,A
1500.0,46023.4,108144,36,3004.0,A
13700.0,33975.2,24516,12,2043.0,A
7700.0,30372.3,121896,24,5079.0,A
15808.0,64080.4,55368,24,2307.0,A
11200.0,37868.5,36684,12,3057.0,A
5400.0,23134.3,143904,24,5996.0,A
1800.0,24504.0,38148,12,3179.0,A
13600.0,37317.1,131292,36,3647.0,A
37329.0,83352.4,108144,36,3004.0,A
5600.0,45244.2,83016,12,6918.0,A
700.0,700.0,91200,24,3800.0,A
24200.0,65016.1,47016,12,3918.0,A
11500.0,34129.2,105804,36,2939.0,A
14401.0,19574.2,24516,12,2043.0,A
32652.0,97256.1,39576,12,3298.0,A
7900.0,36344.0,31248,12,2604.0,A
20342.0,73833.6,51696,24,2154.0,A
46726.0,116762.0,111384,24,4641.0,A
15300.0,101462.0,111384,24,4641.0,A
46108.0,69242.3,143904,24,5996.0,A
9570.0,55238.4,120888,36,3358.0,A
178.1,34307.3,105804,36,2939.0,A
48.0,16297.0,93888,36,2608.0,A
219.7,52750.5,91632,12,7636.0,A
178.3,44770.9,11736,24,489.0,A
153.3,38021.8,36684,12,3057.0,A
49.4,16466.0,95400,36,2650.0,A
180.6,65196.6,47016,12,3918.0,A
217.7,45241.8,65184,12,5432.0,A
102.4,22119.4,212400,36,5900.0,A
14.6,74040.3,51696,24,2154.0,A
14.6,45227.2,65184,12,5432.0,A
30.0,33999.0,464520,60,7742.0,B
14.6,28957.1,24312,12,2026.0,A
207.7,34029.0,464520,60,7742.0,B
221.9,49924.7,76908,12,6409.0,B
259.6,64340.0,55368,24,2307.0,A
135.7,30508.0,121896,24,5079.0,A
349.5,55587.8,120888,36,3358.0,A
262.5,62462.6,76416,24,3184.0,A
172.3,47054.6,126600,24,5275.0,A
304.9,52552.9,104712,24,4363.0,A
164.6,76739.7,75624,24,3151.0,B
60.6,97527.8,39576,12,3298.0,A
125.1,30638.4,21924,36,609.0,A
209.8,75244.8,36396,12,3033.0,A
207.0,31126.0,41904,12,3492.0,A
30.0,16436.0,95400,36,2650.0,A
73.5,22077.1,23052,12,1921.0,A
30.0,40920.8,154416,48,3217.0,A
30.0,42171.1,274740,60,4579.0,A
14.6,83649.2,108144,36,3004.0,A
231.8,76971.5,75624,24,3151.0,B
310.2,78062.8,23628,12,1969.0,A
14.6,52538.3,104712,24,4363.0,A
14.6,62448.0,76416,24,3184.0,A
14.6,34292.7,105804,36,2939.0,A
32048.0,77574.9,83016,12,6918.0,A
14.6,77560.3,83016,12,6918.0,A
85.3,26442.4,15420,12,1285.0,A
368.1,93016.1,82896,12,6908.0,A
14.6,52735.9,91632,12,7636.0,A
132.8,33884.3,78936,12,6578.0,A
216.5,58602.4,165960,36,4610.0,A
14.6,19692.2,24516,12,2043.0,A
77.8,9317.7,174744,24,7281.0,B
264.8,104902.0,74688,12,6224.0,A
198.9,45734.8,208320,48,4340.0,A
250.8,60882.9,224604,36,6239.0,A
90.0,20483.4,127080,60,2118.0,A
9.9,24527.0,38148,12,3179.0,A
16.5,20428.5,74736,36,2076.0,A
147.3,64813.3,87840,24,3660.0,A
28.6,42842.5,7656,24,319.0,A
14.6,26077.1,174744,24,7281.0,B
14.6,9303.1,174744,24,7281.0,B
30.0,45704.8,208320,48,4340.0,A
14.6,101677.0,111384,24,4641.0,A
73.8,45821.8,96396,12,8033.0,B
157.4,35974.6,208128,48,4336.0,B
299.7,96972.9,299088,36,8308.0,B
14.6,64585.1,55368,24,2307.0,A
14.6,38868.4,80952,24,3373.0,A
156.1,40904.8,149040,48,3105.0,A
82.4,29284.4,205200,36,5700.0,A
14.6,30623.8,21924,36,609.0,A
115.2,28971.7,24312,12,2026.0,A
6500.0,22236.4,14628,12,1219.0,A
14.6,39068.9,80952,24,3373.0,A
14.6,58587.8,165960,36,4610.0,A
14.6,69362.1,143904,24,5996.0,A
14.6,31111.4,41904,12,3492.0,A
30.0,55557.8,120888,36,3358.0,A
14.6,97513.2,39576,12,3298.0,A
132.6,19706.8,24516,12,2043.0,A
282.7,45526.9,83016,12,6918.0,A
54.5,16278.5,87816,12,7318.0,A
134.6,26091.7,174744,24,7281.0,B
134.3,69376.7,143904,24,5996.0,A
45.1,28000.1,117024,24,4876.0,A
49.4,15736.4,14628,12,1219.0,A
161.7,43120.3,300204,36,8339.0,A
43.3,35824.3,173808,24,7242.0,A
255.2,51895.9,79608,24,3317.0,A
211.1,97467.2,39576,12,3298.0,A
13.2,24517.2,38148,12,3179.0,A
120.6,20393.4,127080,60,2118.0,A
221.4,74054.9,51696,24,2154.0,A
175.6,30919.0,41904,12,3492.0,A
259.6,64599.7,55368,24,2307.0,A
108.4,27296.9,63312,48,1319.0,A
202.5,38883.0,80952,24,3373.0,A
229.8,101692.0,111384,24,4641.0,A
14.6,51881.3,79608,24,3317.0,A
14.6,49910.1,76908,12,6409.0,B
4500.0,45410.1,76908,12,6409.0,B
14.6,20468.8,127080,60,2118.0,A
256.6,65069.9,87840,24,3660.0,A
178.9,42813.9,7656,24,319.0,A
425.6,104638.0,74688,12,6224.0,A
14.6,18272.4,52788,12,4399.0,A
234.2,40950.8,154416,48,3217.0,A
208.3,42201.1,274740,60,4579.0,A
311.4,83663.8,108144,36,3004.0,A
203.0,39083.5,80952,24,3373.0,A
135.4,33129.0,69360,48,1445.0,A
125.4,37442.5,131292,36,3647.0,A
85.2,18287.0,52788,12,4399.0,A
256.3,61498.0,115992,36,3222.0,A
183.8,36527.8,31248,12,2604.0,A
14.6,22062.5,23052,12,1921.0,A
36800.0,68102.4,74688,12,6224.0,A
5700.0,46838.3,104712,24,4363.0,A
38614.0,135587.0,299088,36,8308.0,B
21000.0,114587.0,299088,36,8308.0,B
900.0,900.0,17508,12,1459.0,A
5200.0,16800.0,192744,36,5354.0,A
19400.0,99668.3,51696,24,2154.0,A
45028.0,119068.0,51696,24,2154.0,A
13500.0,70149.2,108144,36,3004.0,A
26100.0,111810.0,299088,36,8308.0,B
56000.0,137910.0,299088,36,8308.0,B
32299.0,146886.0,299088,36,8308.0,B
47024.0,193910.0,299088,36,8308.0,B
4400.0,26489.4,212400,36,5900.0,A
300.0,42542.5,7656,24,319.0,A
51800.0,61101.6,47016,12,3918.0,A
47705.0,112902.0,47016,12,3918.0,A
10300.0,89748.9,299088,36,8308.0,B
16639.0,128449.0,299088,36,8308.0,B
18080.0,76667.8,165960,36,4610.0,A
38400.0,59113.2,39576,12,3298.0,A
12900.0,14000.0,80340,12,6695.0,A
16968.0,2724.2,24516,12,2043.0,A
11200.0,31920.3,300204,36,8339.0,A
300.0,300.0,68112,12,5676.0,A
23190.0,32367.8,120888,36,3358.0,A
5400.0,21697.0,93888,36,2608.0,A
200.0,200.0,48624,24,2026.0,A
11100.0,35738.3,104712,24,4363.0,A
25500.0,49744.8,36396,12,3033.0,A
1085.0,52363.9,299088,36,8308.0,B
10597.0,51851.0,76416,24,3184.0,A
40840.0,54840.0,80340,12,6695.0,A
7266.0,27802.4,80952,24,3373.0,A
49681.0,85505.3,173808,24,7242.0,A
956.0,75711.8,165960,36,4610.0,A
9493.0,49620.2,39576,12,3298.0,A
9924.0,26202.5,87816,12,7318.0,A
31648.0,78702.6,126600,24,5275.0,A
9505.0,43504.0,464520,60,7742.0,B
11855.0,44984.0,69360,48,1445.0,A
45600.0,60947.3,83016,12,6918.0,A
28987.0,106547.0,83016,12,6918.0,A
38818.0,39518.0,77640,12,6470.0,A
9500.0,30018.0,77640,12,6470.0,A
4654.0,26457.4,41904,12,3492.0,A
1400.0,27602.5,87816,12,7318.0,A
3114.0,18948.5,23052,12,1921.0,A
7400.0,60702.4,74688,12,6224.0,A
1700.0,97968.3,51696,24,2154.0,A
30157.0,73661.0,464520,60,7742.0,B
11421.0,40942.9,299088,36,8308.0,B
17632.0,51924.7,105804,36,2939.0,A
6327.0,34720.3,83016,12,6918.0,A
6600.0,32935.9,91632,12,7636.0,A
12368.0,50389.8,36684,12,3057.0,A
14493.0,45116.8,21924,36,609.0,A
2900.0,28902.9,80952,24,3373.0,A
3700.0,48181.3,79608,24,3317.0,A
66.0,23076.8,127080,60,2118.0,A
2100.0,23142.8,127080,60,2118.0,A
12710.0,33178.8,127080,60,2118.0,A
3189.0,15759.5,23052,12,1921.0,A
200.0,200.0,170256,24,7094.0,A
37435.0,98317.9,224604,36,6239.0,A
2070.0,24007.1,174744,24,7281.0,B
4166.0,31462.9,63312,48,1319.0,A
48816.0,49916.0,97632,12,8136.0,A
2200.0,26757.1,24312,12,2026.0,A
21882.0,59324.5,131292,36,3647.0,A
34202.0,63486.4,205200,36,5700.0,A
25973.0,26773.0,259740,60,4329.0,A
3225.0,29142.8,120888,36,3358.0,A
471.0,22605.8,127080,60,2118.0,A
2607.0,23283.4,52788,12,4399.0,A
46194.0,107692.0,115992,36,3222.0,A
60600.0,47092.0,115992,36,3222.0,A
18631.0,59535.8,149040,48,3105.0,A
900.0,900.0,168984,24,7041.0,B
756.0,41415.1,274740,60,4579.0,A
5135.0,78053.9,299088,36,8308.0,B
4087.0,47764.0,76416,24,3184.0,A
17493.0,34431.7,105804,36,2939.0,A
15649.0,37346.0,93888,36,2608.0,A
17585.0,50520.9,91632,12,7636.0,A
18910.0,50830.3,300204,36,8339.0,A
20200.0,43286.4,205200,36,5700.0,A
38109.0,38409.0,68112,12,5676.0,A
22845.0,103467.0,39576,12,3298.0,A
29799.0,58941.8,120888,36,3358.0,A
506.0,22777.4,52788,12,4399.0,A
21600.0,43469.9,87840,24,3660.0,A
22065.0,66835.9,11736,24,489.0,A
12154.0,38911.1,24312,12,2026.0,A
4736.0,65413.2,108144,36,3004.0,A
29103.0,70023.8,154416,48,3217.0,A
7611.0,38495.3,78936,12,6578.0,A
6262.0,38854.8,21924,36,609.0,A
12700.0,35481.3,79608,24,3317.0,A
375.0,15384.5,23052,12,1921.0,A
32594.0,77821.2,65184,12,5432.0,A
17903.0,64995.0,115992,36,3222.0,A
3700.0,61295.0,115992,36,3222.0,A
1500.0,32893.0,95400,36,2650.0,A
17957.0,34393.0,95400,36,2650.0,A
31835.0,66555.3,83016,12,6918.0,A
4100.0,16503.1,174744,24,7281.0,B
11300.0,20603.1,174744,24,7281.0,B
20236.0,48038.4,80952,24,3373.0,A
20236.0,49138.9,80952,24,3373.0,A
4610.0,41815.8,165960,36,4610.0,A
4167.0,46425.8,165960,36,4610.0,A
800.0,68562.1,143904,24,5996.0,A
4017.0,99450.2,39576,12,3298.0,A
2118.3,20487.4,127080,60,2118.0,A
3960.0,25299.5,23052,12,1921.0,A
37346.0,98048.4,74688,12,6224.0,A
42244.0,83659.1,274740,60,4579.0,A
6600.0,49970.0,76416,24,3184.0,A
19106.0,56570.0,76416,24,3184.0,A
6994.0,24499.1,105804,36,2939.0,A
17136.0,49419.3,83016,12,6918.0,A
20612.0,41040.5,74736,36,2076.0,A
1017.0,7880.1,174744,24,7281.0,B
733.0,100944.0,111384,24,4641.0,A
22799.0,23499.0,91200,24,3800.0,A
2687.0,65875.1,143904,24,5996.0,A
262.0,25037.5,23052,12,1921.0,A
59600.0,46609.3,51696,24,2154.0,A
45441.0,106209.0,51696,24,2154.0,A
21804.0,46331.1,38148,12,3179.0,A
9499.0,45660.1,274740,60,4579.0,A
573.0,55947.3,83016,12,6918.0,A
32316.0,76619.1,55368,24,2307.0,A
13593.0,79468.1,143904,24,5996.0,A
5520.0,22557.4,52788,12,4399.0,A
21959.0,65428.9,87840,24,3660.0,A
18500.0,42795.0,115992,36,3222.0,A
2300.0,424.2,24516,12,2043.0,A
15700.0,47674.1,55368,24,2307.0,A
11145.0,63374.1,55368,24,2307.0,A
4300.0,18257.4,52788,12,4399.0,A
21600.0,52061.0,464520,60,7742.0,B
8446.0,24447.0,95400,36,2650.0,A
8700.0,34984.0,69360,48,1445.0,A
14339.0,92392.9,299088,36,8308.0,B
2600.0,47370.0,76416,24,3184.0,A
1000.0,1000.0,209184,48,4358.0,A
14934.0,31675.3,51696,24,2154.0,A
22816.0,19979.0,115992,36,3222.0,A
2700.0,21747.0,95400,36,2650.0,A
34200.0,56152.1,111384,24,4641.0,A
4600.0,26862.9,63312,48,1319.0,A
2200.0,48189.8,36684,12,3057.0,A
3100.0,20622.4,41904,12,3492.0,A
1800.0,25237.5,23052,12,1921.0,A
15800.0,36523.8,154416,48,3217.0,A
20000.0,41813.2,108144,36,3004.0,A
3300.0,52323.8,154416,48,3217.0,A
1300.0,32892.3,104712,24,4363.0,A
600.0,29854.8,21924,36,609.0,A
800.0,800.0,86616,12,7218.0,A
29600.0,49102.6,126600,24,5275.0,A
24822.0,56497.3,51696,24,2154.0,A
15900.0,43635.8,149040,48,3105.0,A
9300.0,46647.3,83016,12,6918.0,A
39822.0,95974.1,111384,24,4641.0,A
6800.0,14680.1,174744,24,7281.0,B
21002.0,74972.1,111384,24,4641.0,A
12400.0,33421.8,96396,12,8033.0,B
29300.0,50168.1,143904,24,5996.0,A
16700.0,40555.1,117024,24,4876.0,A
3400.0,96050.2,39576,12,3298.0,A
6500.0,71321.2,65184,12,5432.0,A
10300.0,39241.0,87360,24,3640.0,A
22500.0,44335.9,11736,24,489.0,A
19043.0,51935.3,104712,24,4363.0,A
4100.0,47835.3,104712,24,4363.0,A
5000.0,82939.9,224604,36,6239.0,A
5300.0,43344.8,208320,48,4340.0,A
8400.0,20000.0,323472,48,6739.0,A
2900.0,56041.8,120888,36,3358.0,A
5300.0,21189.4,212400,36,5900.0,A
8100.0,27596.4,15420,12,1285.0,A
4700.0,40960.1,274740,60,4579.0,A
12741.0,27421.1,174744,24,7281.0,B
26400.0,56539.9,224604,36,6239.0,A
31770.0,32670.0,168984,24,7041.0,B
21286.0,26752.4,80952,24,3373.0,A
30900.0,54605.3,173808,24,7242.0,A
21286.0,27852.9,80952,24,3373.0,A
22280.0,33761.8,120888,36,3358.0,A
800.0,21422.4,41904,12,3492.0,A
20900.0,50421.2,65184,12,5432.0,A
17225.0,17425.0,48624,24,2026.0,A
11300.0,38616.0,97632,12,8136.0,A
8900.0,43161.0,464520,60,7742.0,B
12449.0,24162.1,24312,12,2026.0,A
8524.0,56359.3,104712,24,4363.0,A
6200.0,27561.8,120888,36,3358.0,A
27900.0,54645.1,76908,12,6409.0,B
37135.0,82545.1,76908,12,6409.0,B
9000.0,32040.5,74736,36,2076.0,A
1000.0,25752.4,80952,24,3373.0,A
1000.0,26852.9,80952,24,3373.0,A
17000.0,41272.5,7656,24,319.0,A
10200.0,10624.2,24516,12,2043.0,A
3379.0,26494.1,174744,24,7281.0,B
21400.0,49497.0,121896,24,5079.0,A
40389.0,70897.0,121896,24,5079.0,A
9100.0,39089.8,36684,12,3057.0,A
12800.0,33531.1,38148,12,3179.0,A
18800.0,40524.5,131292,36,3647.0,A
17743.0,39490.0,95400,36,2650.0,A
46977.0,107849.0,111384,24,4641.0,A
300.0,23799.0,91200,24,3800.0,A
12225.0,33414.4,212400,36,5900.0,A
500.0,500.0,276660,36,7685.0,B
6300.0,19799.1,105804,36,2939.0,A
1600.0,26099.1,105804,36,2939.0,A
5900.0,30627.8,31248,12,2604.0,A
35565.0,80366.6,47016,12,3918.0,A
29255.0,68745.0,95400,36,2650.0,A
13500.0,36668.1,143904,24,5996.0,A
800.0,800.0,192552,24,8023.0,B
5524.0,22324.0,192744,36,5354.0,A
20077.0,30344.2,65184,12,5432.0,A
13907.0,24531.2,24516,12,2043.0,A
5000.0,21494.1,174744,24,7281.0,B
840.0,38249.8,36684,12,3057.0,A
8600.0,29123.4,14628,12,1219.0,A
38400.0,59648.4,74688,12,6224.0,A
117.5,19916.6,105804,36,2939.0,A
130.1,37476.1,93888,36,2608.0,A
195.3,47184.2,91632,12,7636.0,A
112.8,68857.8,95400,36,2650.0,A
63.3,39304.3,87360,24,3640.0,A
185.4,44521.3,11736,24,489.0,A
98.8,33513.2,212400,36,5900.0,A
36.7,12656.7,17508,12,1459.0,A
288.8,80655.5,47016,12,3918.0,A
199.9,30544.0,65184,12,5432.0,A
171.0,38420.8,36684,12,3057.0,A
14.6,56780.2,51696,24,2154.0,A
